dish_id, total_calories, total_mass, total_fat, total_carb, total_protein, ingredients
dish_1562958998, 109.093597, 104.000000, 12.077430, 4.164993, 13.567006, arugula; quinoa; fish; tomatillo; pepper; jalapenos; cilantro; garlic; lemon juice; onions; salt; olive oil
dish_1560456853, 405.703369, 501.000000, 26.503923, 43.402229, 35.031845, parsley; salt; broccoli; fish; jicama; olive oil; sour cream; nopales; lime; chive; carrot; corn; garlic; caesar salad; pepper; arugula; wild rice
dish_1561662926, 288.335541, 213.000000, 9.284704, 11.059766, 39.169025, millet; rosemary; parsley; brown rice; lemon juice; vinegar; corn on the cob; garlic; salt; apple; chicken; chard; onions; basil; olive oil; mixed greens; carrot; chive
dish_1560370137, 89.644272, 104.000000, 7.002890, 5.694383, 2.551919, vinegar; arugula; asparagus; salt; mixed greens; carrot; lettuce; pumpkin seeds; mustard; olive oil
dish_1550793621, 253.049988, 198.000000, 9.804000, 20.650002, 19.611998, broccoli; beef; white rice
dish_1558636388, 24.000000, 96.000000, 0.288000, 4.800000, 1.728000, cauliflower
dish_1558633158, 34.849998, 85.000000, 0.170000, 8.500000, 0.765000, carrot
dish_1564170880, 348.557159, 230.000000, 15.413000, 22.931355, 28.944201, salmon; pepper; arugula; brown rice; wheat berry; olive oil; thyme; salt
dish_1559678405, 552.346069, 386.000000, 37.108223, 14.894657, 39.692425, bok choy; garlic; vinegar; onions; shallots; olive oil; mustard; tomatoes; mustard greens; salt; cucumbers; beef; spinach (raw); broccoli; spinach (cooked); millet
dish_1551564282, 104.510002, 153.000000, 3.572000, 14.605000, 6.124000, oatmeal; kiwi; tofu
dish_1563564676, 50.623695, 62.000000, 1.979075, 5.197519, 3.843747, kale; croutons; caesar dressing; parmesan cheese
dish_1562086501, 195.360001, 132.000000, 14.520000, 2.112000, 13.200000, scrambled eggs
dish_1560453275, 92.554443, 60.000000, 2.703752, 1.252969, 14.971699, lemon juice; spinach (raw); thyme; rosemary; garlic; salt; basil; parsley; pepper; olive oil; chicken; wheat berry; squash; zucchini
dish_1551237436, 35.879997, 69.000000, 0.138000, 9.660000, 0.207000, apple
dish_1551224751, 15.910000, 37.000000, 0.111000, 3.330000, 1.258000, brussels sprouts
dish_1558725085, 54.360001, 151.000000, 0.151000, 13.590000, 0.755000, honeydew melons
dish_1565799663, 314.811707, 591.000000, 2.991439, 34.065559, 34.432976, berries; salsa; watermelon; egg whites; olive oil; sweet potato
dish_1568233509, 748.140015, 422.000000, 40.144001, 8.034000, 85.980003, mixed greens; chicken; broccoli; olive oil
dish_1566246946, 342.789398, 138.000000, 15.283058, 31.629374, 19.341145, wheat berry; olive oil; steak; cauliflower; salt; garlic; lime; cheese pizza
dish_1562700906, 59.639149, 222.000000, 1.697486, 9.371578, 3.038182, olive oil; squash; salt; cauliflower
dish_1564086602, 130.291000, 49.000000, 4.606000, 16.415001, 5.488000, cheese pizza
dish_1567024066, 228.673996, 86.000000, 8.084000, 28.810001, 9.632000, cheese pizza
dish_1558631872, 16.020000, 89.000000, 0.178000, 3.471000, 0.801000, cherry tomatoes
dish_1558722883, 15.000000, 60.000000, 0.180000, 3.000000, 1.080000, cauliflower
dish_1565898402, 384.799225, 229.000000, 19.544107, 9.462811, 39.424374, garlic; salmon; green beans; vinegar; ginger; jalapenos; spinach (raw); onions; lime; shallots; cilantro; millet; bok choy; spinach (cooked); brown rice; beef; olive oil; lemon juice; salt; chili
dish_1550793673, 253.049988, 198.000000, 9.804000, 20.650002, 19.611998, broccoli; beef; white rice
dish_1551306958, 4.840000, 22.000000, 0.066000, 0.726000, 0.682000, mushroom
dish_1567537212, 432.506653, 238.000000, 24.445210, 10.818127, 39.385643, beef; broccoli; garlic; green onions; soy sauce; kale; onions; salt; vinegar; olive oil; white rice; orange juice; chili
dish_1550772199, 60.829998, 79.000000, 0.079000, 13.430000, 1.580000, potatoes
dish_1551227165, 76.966003, 29.000000, 1.218000, 12.267000, 3.915000, bread
dish_1563909982, 370.793976, 318.000000, 22.314623, 16.470776, 27.836025, chicken; green beans; vinegar; spinach (raw); blueberries; olive oil; onions; salt; bell peppers; pepper; radishes; jalapenos; mustard; millet; tomatoes; garlic
dish_1562687246, 115.421600, 61.000000, 11.899805, 2.317261, 0.601127, bell peppers; garlic; salt; cucumbers; olive oil; mustard; vinegar; radishes
dish_1562173381, 389.398010, 113.000000, 30.849001, 4.746000, 21.809000, sausage
dish_1551222036, 141.699997, 65.000000, 1.885000, 29.250000, 3.900000, tortilla
dish_1566851677, 354.773834, 296.000000, 12.628245, 45.332054, 16.523363, quinoa; broccoli; salt; arugula; parsley; lemon juice; garlic; olive oil; caesar salad; thyme; shallots; cheese pizza
dish_1565020895, 348.126129, 416.000000, 10.233284, 43.375961, 20.961317, olive oil; bacon; egg whites; berries; milk; chia seeds; greek yogurt; sweet potato
dish_1565797645, 21.000000, 70.000000, 0.140000, 5.320000, 0.420000, watermelon
dish_1565035746, 43.099998, 149.000000, 0.369000, 9.010000, 2.409000, onions; cauliflower
dish_1550862106, 117.089996, 140.000000, 5.403000, 12.728000, 5.487000, orange; scrambled eggs; apple
dish_1565033189, 578.099976, 507.000000, 22.564999, 17.355999, 76.664001, chicken; mixed greens; broccoli; olives
dish_1558629878, 73.839996, 142.000000, 0.284000, 19.879999, 0.426000, apple
dish_1561575410, 16.000000, 64.000000, 0.192000, 3.200000, 1.152000, cauliflower
dish_1550705724, 148.050003, 190.000000, 2.703000, 8.340000, 22.830002, bell peppers; cauliflower; chicken
dish_1565724620, 473.953308, 535.000000, 18.355673, 38.361485, 40.729763, olive oil; wheat berry; thyme; zucchini; broccoli; parsley; roasted potatoes; garlic; chicken; shallots; salt; lemon juice; chayote squash; spinach (raw)
dish_1558719097, 19.260000, 107.000000, 0.214000, 4.173000, 0.963000, cherry tomatoes
dish_1551493278, 417.876007, 198.000000, 26.646000, 24.011999, 20.226000, white rice; kiwi; sausage
dish_1561739760, 452.163513, 937.000000, 5.190096, 98.616127, 12.599001, vinaigrette; granola; blackberries; berries; mixed greens; broccoli; raspberries; cantaloupe; sweet potato
dish_1560356337, 144.716934, 119.000000, 3.097618, 27.996531, 2.047824, cucumbers; mustard greens; olive oil; garlic; tomatoes; salt; yam; mustard; spinach (raw); vinegar
dish_1561663580, 432.063416, 307.000000, 9.844143, 31.344984, 51.432281, chicken; chard; brown rice; salt; parsley; olive oil; rosemary; basil; lemon juice; chive; garlic; carrot
dish_1551490819, 434.032013, 181.000000, 32.631001, 7.374000, 27.566002, sausage; ham; olives
dish_1557862345, 103.949997, 63.000000, 2.268000, 0.000000, 19.530001, chicken
dish_1561578394, 276.044403, 185.000000, 13.940609, 19.464626, 17.828014, bok choy; olives; salt; lettuce; cheese pizza; spinach (cooked); shallots; vinegar; millet; beef; vinaigrette; cherry tomatoes; feta cheese; olive oil; onions; cucumbers; caesar salad; bell peppers
dish_1562774180, 164.083557, 181.000000, 6.538097, 24.856129, 3.047000, cantaloupe; raspberries; blackberries; mixed greens; roasted potatoes; granola; vinaigrette; berries
dish_1550861027, 21.000000, 42.000000, 0.042000, 5.460000, 0.210000, pineapple
dish_1558458903, 115.620003, 20.000000, 9.900000, 4.540000, 4.480000, almonds
dish_1563309237, 49.550003, 62.000000, 3.589000, 4.689000, 0.844000, bell peppers; olives
dish_1558641926, 80.079994, 154.000000, 0.308000, 21.559999, 0.462000, apple
dish_1562775574, 242.477127, 387.000000, 3.534756, 36.081387, 17.561642, salt; egg whites; brussels sprouts; olive oil; sweet potato; cottage cheese; pineapple; pepper
dish_1562875833, 156.146393, 143.000000, 17.617085, 5.866979, 18.305403, arugula; nopales; jicama; sour cream; corn; fish; pepper; chive; garlic; carrot; lime; salt; olive oil; parsley
dish_1567023110, 46.000000, 40.000000, 4.280000, 2.520000, 0.320000, olives
dish_1559843715, 176.140015, 334.000000, 0.542000, 44.450001, 2.551000, strawberries; potatoes; broccoli; pears
dish_1551142046, 151.919998, 163.000000, 9.546000, 7.274000, 9.392000, mixed greens; cantaloupe; scrambled eggs
dish_1561666875, 443.862976, 359.000000, 17.977985, 49.332958, 26.684473, chive; corn on the cob; vinegar; cherry tomatoes; brown rice; olive oil; basil; lemon juice; garlic; lime; caesar salad; carrot; pepper; chard; parsley; rosemary; cheese pizza; cucumbers; onions; salt; lettuce; chicken; mixed greens
dish_1565208562, 40.480000, 92.000000, 1.932000, 3.956000, 2.944000, caesar salad
dish_1551492975, 259.779999, 177.000000, 7.572000, 6.974999, 40.152000, corn; chicken; ham
dish_1564432191, 261.028381, 220.000000, 11.519486, 32.141861, 9.461219, salt; lime; lettuce; mixed greens; vinegar; cucumbers; pepperoni pizza; onions; olive oil; cauliflower; pineapple; pepper; cherry tomatoes
dish_1560370833, 177.003006, 99.000000, 5.913000, 27.525000, 4.287000, ice cream cones; frozen yogurt
dish_1563389742, 569.417969, 556.000000, 29.556002, 30.394001, 48.338997, cherry tomatoes; onions; grilled chicken; carrot; bell peppers
dish_1550712369, 148.500000, 90.000000, 3.240000, 0.000000, 27.900000, chicken
dish_1563565354, 272.315186, 193.000000, 15.777068, 23.045525, 20.039701, shallots; fish; corn on the cob; mushroom; ground turkey; cream; olive oil; thyme; onions; lemon juice; salt; parsley; carrot; white rice; cherry tomatoes; eggs; chard; wheat berry; kale; celery; chive; garlic
dish_1558718587, 10.250000, 41.000000, 0.123000, 2.050000, 0.738000, cauliflower
dish_1561576449, 77.000000, 308.000000, 0.924000, 15.400001, 5.544000, cauliflower
dish_1551306491, 15.500000, 62.000000, 0.186000, 3.100000, 1.116000, cauliflower
dish_1551322755, 88.620003, 177.000000, 0.784000, 22.469999, 2.582000, corn; orange; lemon
dish_1551303338, 91.000000, 65.000000, 0.390000, 15.599999, 5.850000, bean(seed)
dish_1559319826, 45.029999, 79.000000, 0.237000, 11.060000, 0.553000, berries
dish_1561749711, 300.077911, 228.000000, 14.753815, 8.951819, 30.678497, salmon; salt; thyme; olive oil; arugula; brown rice; cherry tomatoes; pepper
dish_1550772701, 101.840004, 19.000000, 6.650000, 10.070000, 1.330000, potato chips
dish_1550778535, 53.600002, 10.000000, 3.500000, 5.300000, 0.700000, potato chips
dish_1566501382, 283.529999, 330.000000, 4.000000, 12.261001, 47.963997, olives; onions; cherry tomatoes; tuna; carrot
dish_1565972384, 432.243896, 706.000000, 4.748146, 30.064856, 57.153660, sweet potato; olive oil; egg whites
dish_1562613918, 133.659988, 207.000000, 6.603672, 16.706305, 4.750154, apple; shallots; bulgur; salt; lemon juice; cranberries; mustard greens; olive oil; parsley; arugula; broccoli; squash; garlic
dish_1562613285, 111.744507, 84.000000, 7.762758, 9.664680, 2.126515, figs; apple; arugula; lemon juice; olive oil; mustard greens; salt; goat cheese
dish_1559581236, 296.926727, 212.000000, 21.685364, 4.042251, 19.817259, mixed greens; lime; lettuce; olive oil; cucumbers; onions; salt; vinegar; pepper; eggs; cherry tomatoes
dish_1565809080, 362.740021, 485.000000, 1.734000, 21.946001, 63.159996, onions; cherry tomatoes; tuna; carrot; bell peppers
dish_1551567896, 17.850000, 51.000000, 0.204000, 3.570000, 1.224000, broccoli
dish_1563381706, 94.562546, 49.000000, 4.994528, 9.698151, 2.747359, yam; sweet potato; olive oil; bacon
dish_1560360030, 193.880005, 131.000000, 14.410000, 2.096000, 13.100000, scrambled eggs
dish_1562008780, 180.846405, 195.000000, 14.930470, 9.853951, 4.773051, goat cheese; vinegar; chard; blueberries; arugula; mixed greens; garlic; cauliflower; olives; pears; salt; pecans; mustard; olive oil
dish_1551222225, 155.819992, 136.000000, 1.929000, 32.470001, 4.608000, cucumbers; carrot; tortilla
dish_1562963484, 100.539413, 80.000000, 8.570941, 5.136471, 2.084824, lettuce; pumpkin seeds; mixed greens; mustard; carrot; salt; vinegar; arugula; olive oil
dish_1558722473, 149.649994, 379.000000, 0.837000, 37.523003, 3.156000, cherry tomatoes; cauliflower; apple; carrot
dish_1567020366, 111.459381, 203.000000, 5.200981, 14.576805, 5.105492, brussels sprouts; olive oil; pepper; broccoli; salt
dish_1558110436, 85.629005, 69.000000, 0.138000, 20.285999, 1.104000, yam
dish_1551567293, 25.550001, 35.000000, 1.680000, 0.665000, 2.800000, tofu
dish_1566938059, 463.246582, 256.000000, 18.521538, 38.330456, 34.050964, shallots; wine; salt; cheese pizza; lemon juice; bok choy; olive oil; chicken thighs; squash; eggplant; mushroom; quinoa; garlic; spinach (cooked)
dish_1551224534, 187.416000, 228.000000, 13.628999, 17.617001, 22.953001, bread; fish; cauliflower
dish_1562947503, 438.122009, 408.000000, 20.100000, 42.709999, 21.657999, sausage; roasted potatoes; egg whites; berries; pineapple
dish_1551123023, 48.959999, 72.000000, 1.008000, 8.639999, 1.728000, oatmeal
dish_1562691441, 263.870972, 232.000000, 12.403903, 26.727901, 12.112195, broccoli; scrambled eggs; olive oil; yam
dish_1562702469, 541.730286, 529.000000, 28.227970, 32.923893, 39.216187, vinaigrette; quinoa; cauliflower; vinegar; onions; lettuce; cherry tomatoes; beef; salt; watermelon; olives; millet; feta cheese; cucumbers; olive oil; spinach (cooked); bell peppers; shallots; bok choy
dish_1567022212, 89.110001, 197.000000, 4.069000, 13.351000, 2.332000, bell peppers; carrot; olives; cherry tomatoes
dish_1564588889, 234.494431, 346.000000, 5.021447, 22.387161, 24.059095, egg whites; blueberries; greek yogurt; chia seeds; milk
dish_1562009934, 434.914429, 369.000000, 15.623594, 62.243580, 12.707417, quinoa; mixed greens; garlic; parsley; mustard; lemon juice; brown rice; arugula; vinegar; olives; shallots; pears; salt; goat cheese; thyme; olive oil
dish_1561577701, 258.637756, 263.000000, 13.043034, 11.036580, 24.108046, olive oil; onions; salt; shallots; spinach (cooked); cauliflower; bok choy; millet; beef; vinegar
dish_1567024112, 274.075806, 116.000000, 10.111193, 29.513386, 15.335000, cheese pizza; spinach (cooked); shallots; garlic; salt; lemon juice; squash; eggplant; olive oil; chicken thighs; mushroom; wine; quinoa
dish_1551321793, 161.849991, 223.000000, 0.663000, 34.739998, 6.483000, orange; bean(seed); kiwi
dish_1568314857, 295.537689, 162.000000, 22.199564, 10.236863, 16.508799, salt; beef; millet; bok choy; avocado; vinegar; onions; shallots; spinach (cooked); olive oil
dish_1568318480, 1119.280029, 587.000000, 67.208000, 9.174999, 117.905998, mixed greens; chicken; olive oil; steak; broccoli
dish_1550770265, 20.740000, 61.000000, 0.427000, 4.148000, 0.427000, tomatoes
dish_1558459395, 208.115997, 36.000000, 17.820000, 8.172000, 8.064000, almonds
dish_1550772505, 44.540001, 131.000000, 0.262000, 10.480000, 1.048000, cantaloupe
dish_1551390930, 86.870003, 119.000000, 5.712000, 2.261000, 9.520000, tofu
dish_1551379788, 261.010010, 43.000000, 23.220001, 9.030000, 8.600000, nuts
dish_1562689601, 20.611706, 37.000000, 1.046829, 2.526829, 0.866341, broccoli; olive oil
dish_1562775456, 50.160000, 66.000000, 0.000000, 11.880000, 0.660000, sweet potato
dish_1564516429, 178.982971, 186.000000, 17.829895, 9.269392, 18.674000, fish; chive; garlic; bell peppers; pepper; parsley; snow peas; onions; cherry tomatoes; olives; artichokes; olive oil; arugula; white beans; salt; lime
dish_1564514997, 381.110779, 396.000000, 25.977457, 40.343685, 31.071066, onions; lime; bell peppers; salt; arugula; wheat berry; olive oil; parsley; snow peas; carrot; artichokes; chive; garlic; fish; pepper; white beans
dish_1564428515, 484.618347, 479.000000, 25.664410, 35.868031, 29.964256, pears; shallots; parsley; onions; cabbage; mayonnaise; pork; jalapenos; arugula; vinegar; cherry tomatoes; garlic; mixed greens; carrot; salt; mustard; lemon juice; thyme; olive oil; wheat berry; pepper; quinoa; cauliflower
dish_1565640812, 297.929993, 234.000000, 5.363000, 13.052999, 47.485001, black beans; mixed greens; chicken
dish_1558630006, 51.750000, 75.000000, 0.150000, 13.500001, 0.525000, grapes
dish_1557862829, 5.520000, 24.000000, 0.096000, 0.864000, 0.696000, spinach (raw)
dish_1562690917, 69.061707, 122.000000, 1.301829, 14.426828, 1.461342, broccoli; olive oil; berries
dish_1562871408, 271.341980, 228.000000, 5.825483, 44.736420, 8.556257, cheese pizza; salt; squash; white rice; olive oil
dish_1551306691, 121.860001, 168.000000, 0.720000, 21.153999, 8.594000, bean(seed); cauliflower; mushroom
dish_1557937574, 5.590000, 13.000000, 0.065000, 1.196000, 0.182000, blackberries
dish_1564415538, 126.574638, 159.000000, 4.127805, 21.053659, 2.425366, broccoli; sweet potato; olive oil
dish_1550775472, 67.639999, 76.000000, 0.228000, 17.480000, 0.836000, banana
dish_1550704903, 30.400000, 76.000000, 0.152000, 6.840000, 1.520000, bell peppers
dish_1551375596, 29.700001, 30.000000, 0.090000, 0.060000, 7.200000, shrimp
dish_1551316737, 91.000000, 70.000000, 0.210000, 19.600000, 1.890000, white rice
dish_1563996251, 39.500000, 158.000000, 0.474000, 7.900000, 2.844000, cauliflower
dish_1565641915, 326.764740, 190.000000, 11.121214, 43.051056, 13.516641, cheese pizza; asparagus; olive oil; quinoa
dish_1551493916, 421.286011, 175.000000, 31.874001, 9.452000, 23.579000, broccoli; sausage; carrot
dish_1551233982, 78.480003, 36.000000, 1.044000, 16.199999, 2.160000, tortilla
dish_1568217267, 73.794151, 39.000000, 7.608073, 1.481527, 0.384327, olive oil; cucumbers; mustard; salt; bell peppers; garlic; radishes; vinegar
dish_1558468731, 320.325012, 440.000000, 11.752000, 17.750999, 38.461998, mixed greens; avocado; chicken; mushroom; broccoli; squash
dish_1550785975, 256.739990, 157.000000, 9.035001, 23.899000, 17.773001, mixed greens; white rice; beef
dish_1550770802, 168.580002, 254.000000, 9.564000, 11.199999, 9.996000, scrambled eggs; cucumbers; cantaloupe
